movie_title,username,numeric_rating,likes,language,comment,cleaned_comment,sentiment_raw,sentiment
The Invisible Man,valfenda,3.5,2,pt,todos nesse filme são burros,"['todos', 'nesse', 'filme', 'burros']",-1.0,-1
The Invisible Man,spidersmanmj,4.5,1,pt,"Alexa play Diva by Beyoncé… isso que eu chamo de terror psicológico viu porque porra! só não dou 5 estrelas porque o filme poderia ter acabado muito antes, mas né, a diretora/roteirista decidiu pular certos passos e tá tudo bem também","['alexa', 'play', 'diva', 'by', 'beyoncé', 'chamo', 'terror', 'psicológico', 'viu', 'porque', 'porra', 'não', 'dou', '5', 'estrelas', 'porque', 'filme', 'poderia', 'ter', 'acabado', 'antes', 'né', 'diretora/roteirista', 'decidiu', 'pular', 'certos', 'passos', 'tá', 'tudo', 'bem']",0.0,0
The Invisible Man,aliciacm17,2.0,1,pt,"não gosto, bem mais ou menos, mal executado, atriz não atua tão bem. nota: 5/10","['não', 'gosto', 'bem', 'menos', 'mal', 'executado', 'atriz', 'não', 'atua', 'tão', 'bem', 'nota', '5/10']",-1.0,-1
The Invisible Man,coronel3,4.0,0,pt,"Apesar de ser um pouco lento (proposital) e não dar medo não torna o filme ruim, continua bom demais, que final meus amigos que final!","['apesar', 'pouco', 'lento', 'proposital', 'não', 'dar', 'medo', 'não', 'torna', 'filme', 'ruim', 'continua', 'bom', 'demais', 'final', 'amigos', 'final']",4.0,1
The Invisible Man,theuslimazx,5.0,7,pt,"Esse é um dos filmes que te faz querer ver os créditos só para saber quem é o responsável por essa obra de arte . Se você gosta de Garota Exemplar (2014) e Cisne Negro (2010) , então provavelmente vai amar esse. ____________________________________ Em The Invisible Man , você já sabe que o homem é invisível. A mulher também é, mas no sentido figurado. Leigh Whannell , minunciosamente faz críticas ao modo que as mulheres são oprimidas - temática essa que você não é…","['filmes', 'faz', 'querer', 'ver', 'créditos', 'saber', 'responsável', 'obra', 'arte', '.', 'gosta', 'garota', 'exemplar', '2014', 'cisne', 'negro', '2010', ',', 'então', 'provavelmente', 'vai', 'amar', '____________________________________', 'the', 'invisible', 'man', ',', 'sabe', 'homem', 'invisível', 'mulher', 'sentido', 'figurado', 'leigh', 'whannell', ',', 'minunciosamente', 'faz', 'críticas', 'modo', 'mulheres', 'oprimidas', '-', 'temática', 'não']",-2.3000000000000003,-1
The Invisible Man,lusquikk,4.5,0,pt,"é um baita filme e manda muito bem na tensão. Consegue passar aquela sensação incômoda de estar sendo vigiado o tempo todo, deixando tudo ainda mais angustiante. A direção é bem competente, sabendo exatamente quando segurar a tensão e causar um mistério. Não é só um terror qualquer, é um filme que prende do começo ao fim e faz você ficar vidrado na tela.","['baita', 'filme', 'manda', 'bem', 'tensão', 'consegue', 'passar', 'sensação', 'incômoda', 'sendo', 'vigiado', 'tempo', 'todo', 'deixando', 'tudo', 'ainda', 'angustiante', 'direção', 'bem', 'competente', 'sabendo', 'exatamente', 'segurar', 'tensão', 'causar', 'mistério', 'não', 'terror', 'qualquer', 'filme', 'prende', 'começo', 'fim', 'faz', 'ficar', 'vidrado', 'tela']",0.0,0
The Invisible Man,davi_sousa,4.5,1,pt,"Que filme foda, tá? Suspense insano, bastante tenso, tenso do início ao fim, não ironicamente. Claro que com umas pausas pra dar uma aliviada. Não dava nada por ele, até porque nunca tinha visto nada do Homem Invisível. Agora, o que esse Leigh Whannell dirige bem é brincadeira, hein? Eu não esperava ver um plano-sequência nesse filme; muito foda, muito bem dirigido. Esse diretor usa muito aquela técnica que (eu nem sei o nome). Exemplo: um personagem cai, a câmera…","['filme', 'foda', 'tá', 'suspense', 'insano', 'bastante', 'tenso', 'tenso', 'início', 'fim', 'não', 'ironicamente', 'claro', 'pausas', 'pra', 'dar', 'aliviada', 'não', 'dava', 'nada', 'porque', 'nunca', 'visto', 'nada', 'homem', 'invisível', 'agora', 'leigh', 'whannell', 'dirige', 'bem', 'brincadeira', 'hein', 'não', 'esperava', 'ver', 'plano-sequência', 'nesse', 'filme', 'foda', 'bem', 'dirigido', 'diretor', 'usa', 'técnica', 'nem', 'sei', 'nome', 'exemplo', 'personagem', 'cai', 'câmera']",-0.3450000000000001,-1
The Invisible Man,vitor55661,1.0,1,pt,Meio episódio do Chris sobre o homem invisível,"['meio', 'episódio', 'chris', 'sobre', 'homem', 'invisível']",0.0,0
The Invisible Man,nochless,4.0,0,pt,"Nossa, muito foda",['foda'],-1.0,-1
The Invisible Man,mateusok,3.0,0,pt,"esperava mais, porém achei massa o homem invisivel nao ser um espirito ou algo do tipo","['esperava', 'porém', 'achei', 'massa', 'homem', 'invisivel', 'nao', 'espirito', 'algo', 'tipo']",0.0,0
The Invisible Man,piabaaaaa,2.5,2,pt,"O conceito de trazer uma alegoria sobre a violência conjugal que uma mulher sofre e a sua relação com a sociedade seria muito bom nesse filme, se não fosse o comportamento clichê e pouco realista dos personagens. O filme trouxe um plot twist bom(e até mesmo esperado), mas admito que a atuação da Elisabeth Moss me irritou. A forma como ela interpreta nesse filme tira uma quantidade considerável da empatia que o indivíduo que assiste poderia ter com o sofrimento…","['conceito', 'trazer', 'alegoria', 'sobre', 'violência', 'conjugal', 'mulher', 'sofre', 'relação', 'sociedade', 'bom', 'nesse', 'filme', 'não', 'comportamento', 'clichê', 'pouco', 'realista', 'personagens', 'filme', 'trouxe', 'plot', 'twist', 'bom(e', 'esperado', 'admito', 'atuação', 'elisabeth', 'moss', 'irritou', 'forma', 'interpreta', 'nesse', 'filme', 'tira', 'quantidade', 'considerável', 'empatia', 'indivíduo', 'assiste', 'poderia', 'ter', 'sofrimento']",-2.2,-1
The Invisible Man,hikari19,4.5,0,pt,"Elizabeth Moss em O Homem Invisível, Toni Collette em Hereditário, Lupita Nyong'o em Nós e contando...","['elizabeth', 'moss', 'homem', 'invisível', 'toni', 'collette', 'hereditário', 'lupita', ""nyong'o"", 'contando']",0.0,0
The Invisible Man,nezuz,4.5,0,pt,"Eu morro de medo desse filme, medo da situação agoniante em que a protagonista se encontra principalmente.","['morro', 'medo', 'desse', 'filme', 'medo', 'situação', 'agoniante', 'protagonista', 'encontra', 'principalmente']",-3.0,-1
The Invisible Man,isacarabina,3.0,0,pt,premissa: boa atriz: horrível encheram linguiça: muito,"['premissa', 'boa', 'atriz', 'horrível', 'encheram', 'linguiça']",1.0,1
The Invisible Man,gaabcomics,4.0,1,pt,"Curtir, apesar da protagonista ser chata o filme em si é muito bom. Destaque pro desfecho.","['curtir', 'apesar', 'protagonista', 'chata', 'filme', 'bom', 'destaque', 'pro', 'desfecho']",1.0,1
The Invisible Man,lukers81,3.5,0,pt,"A protagonista parece que se esforça pra parecer que está ficando louca, tem várias provas que estão brincando com ela, e ela não explica direito nem para a polícia e nem para os amigos. Mas tirando isso que me incomodou um pouco o filme é bom, a forma que usam os espaços vazios da casa ou até de cadeiras e poltronas vazias é incrível, o tempo inteiro você sente que tem mais alguém com ela apenas observando e esperando. No fim entendemos.. o quê realmente dá medo, é a dúvida! Ela é angustiante, não saber se realmente há algo ali naquele vazio é de fato assustador","['protagonista', 'parece', 'esforça', 'pra', 'parecer', 'ficando', 'louca', 'várias', 'provas', 'brincando', 'não', 'explica', 'direito', 'nem', 'polícia', 'nem', 'amigos', 'tirando', 'incomodou', 'pouco', 'filme', 'bom', 'forma', 'usam', 'espaços', 'vazios', 'casa', 'cadeiras', 'poltronas', 'vazias', 'incrível', 'tempo', 'inteiro', 'sente', 'alguém', 'apenas', 'observando', 'esperando', 'fim', 'entendemos', 'quê', 'realmente', 'dá', 'medo', 'dúvida', 'angustiante', 'não', 'saber', 'realmente', 'algo', 'ali', 'naquele', 'vazio', 'fato', 'assustador']",-8.750000000000002,-1
The Invisible Man,meimeivz,4.0,0,pt,Me deixou nervosa para caralho Esse filme enlouquece,"['deixou', 'nervosa', 'caralho', 'filme', 'enlouquece']",-1.05,-1
The Invisible Man,dudamente,5.0,0,pt,"filme sensacional e recomendo que assistam sem ver o trailer e sem ler a sinopse pra nem saber sobre o que é! vá preparada pra passar raiva especialmente sendo mulher MAS pelo menos dá um gosto de justiça saborosíssima no final, fuck abusers!!!!!! 💖💖💅🏼💅🏼","['filme', 'sensacional', 'recomendo', 'assistam', 'sem', 'ver', 'trailer', 'sem', 'ler', 'sinopse', 'pra', 'nem', 'saber', 'sobre', 'vá', 'preparada', 'pra', 'passar', 'raiva', 'especialmente', 'sendo', 'mulher', 'menos', 'dá', 'gosto', 'justiça', 'saborosíssima', 'final', 'fuck', 'abusers', '💖💖💅🏼💅🏼']",-1.2000000000000002,-1
The Invisible Man,auguzz,5.0,0,pt,excelente,['excelente'],1.05,1
The Invisible Man,finnhudson,4.5,0,pt,CARALHO EU TO MUITO SEM PALAVRAS,"['caralho', 'to', 'sem', 'palavras']",0.0,0
X,icaroterezio,3.5,0,pt,eu vi meu futuro... e ele é lindo,"['vi', 'futuro', 'lindo']",1.0,1
X,estella_,2.0,0,pt,eu odiei 😭 talvez precise assistir dnv pq confesso que não me prendeu nem um pouco (tinha até esquecido de logar aqui,"['odiei', '😭', 'talvez', 'precise', 'assistir', 'dnv', 'pq', 'confesso', 'não', 'prendeu', 'nem', 'pouco', 'esquecido', 'logar', 'aqui']",-1.05,-1
X,narocham,5.0,0,pt,Triste ver que a Pearl continuou no mesmo lugar até o fim e morreu como sua mae :(,"['triste', 'ver', 'pearl', 'continuou', 'lugar', 'fim', 'morreu', 'mae', ':(']",-2.0,-1
X,givcorrea,3.0,0,pt,a velha parece uma assombração,"['velha', 'parece', 'assombração']",-1.0,-1
X,navna,3.0,0,pt,que filme diabólico. grita baixo nengue 🤫,"['filme', 'diabólico', 'grita', 'baixo', 'nengue', '🤫']",-3.0,-1
X,zcaua,4.0,0,pt,"Tentando vencer meu medo infantil de filmes de terror, decidi dar uma chance pra trilogia do Ti West e agora entendo o pq de tanto hype, esse fdp simplesmente ARREBENTA. Até a metade do filme eu tava achando ligeiramente chatinho e sem graça, mas, além dos assassinatos, surge também o talento da Mia e a inteligência do diretor pra coordenar tão bem os takes, os momentos de te(n)são e principalmente os diálogos. Curto pra cacete quando uma mesma frase é dita duas vezes na história, e aqui isso acontece bem umas 4x; o mini plot twist no finalzinho foi a cereja do bolo. Saí satisfeito.","['tentando', 'vencer', 'medo', 'infantil', 'filmes', 'terror', 'decidi', 'dar', 'chance', 'pra', 'trilogia', 'west', 'agora', 'entendo', 'pq', 'tanto', 'hype', 'fdp', 'simplesmente', 'arrebenta', 'metade', 'filme', 'tava', 'achando', 'ligeiramente', 'chatinho', 'sem', 'graça', 'além', 'assassinatos', 'surge', 'talento', 'mia', 'inteligência', 'diretor', 'pra', 'coordenar', 'tão', 'bem', 'takes', 'momentos', 'te(n)são', 'principalmente', 'diálogos', 'curto', 'pra', 'cacete', 'mesma', 'frase', 'dita', 'duas', 'vezes', 'história', 'aqui', 'acontece', 'bem', '4x', 'mini', 'plot', 'twist', 'finalzinho', 'cereja', 'bolo', 'saí', 'satisfeito']",1.3000000000000003,1
X,malicedias,4.0,0,pt,slasher divertidinho e nojento adorei,"['slasher', 'divertidinho', 'nojento', 'adorei']",1.05,1
X,joevenarchive,4.0,0,pt,o que mais me traumatizou.,['traumatizou'],-1.0,-1
X,ni500,3.0,0,pt,Literalmente um x vídeos,"['literalmente', 'x', 'vídeos']",0.0,0
X,kistrela,5.0,0,pt,o melhor da trilogia!,"['melhor', 'trilogia']",1.0,1
X,marejuana,1.0,0,pt,quem descobriu esse filme cubra dnv pessimo bizarro nada faz sentido n entendo o hype,"['descobriu', 'filme', 'cubra', 'dnv', 'pessimo', 'bizarro', 'nada', 'faz', 'sentido', 'n', 'entendo', 'hype']",0.0,0
X,terrenceldr,4.0,0,pt,"vou dar um 4 porque é um terror muito bom, mas esse negócio de repetir a atriz de Pearl pra fazer a Maxine foi muito confuso","['vou', 'dar', '4', 'porque', 'terror', 'bom', 'negócio', 'repetir', 'atriz', 'pearl', 'pra', 'fazer', 'maxine', 'confuso']",-1.05,-1
X,lorenamariaaa,2.0,0,pt,"Oq salva o filme é a atuação da Jenna e da Mia. Pq é literalmente uma velha querendo dar. Mas curto o estilo anos 70, e o jeito q ele se passa, sendo extremamente parecido com pearl.","['oq', 'salva', 'filme', 'atuação', 'jenna', 'mia', 'pq', 'literalmente', 'velha', 'querendo', 'dar', 'curto', 'estilo', 'anos', '70', 'jeito', 'q', 'passa', 'sendo', 'extremamente', 'parecido', 'pearl']",1.1,1
X,ivymoviess,4.0,0,pt,tesão mata,"['tesão', 'mata']",0.0,0
X,mesfie,4.0,0,pt,O que o tesão faz com uma pessoa,"['tesão', 'faz', 'pessoa']",0.0,0
X,mucaryalhao,3.5,2,pt,"Traz um novo elemento pra trilogia muito interessante, que é a pegada PORNÔ, o que faz total sentido e acho perfeito trazerem isso... E não, eu não sou um tarado. Mas você provavelmente não intende de cinema então vou me polpar 🖐️... Enfim, no terceiro ato o filme perde a criatividade e autenticidade que ele tem, vira algo genérico como em qualquer filme de terror. Eles até tentam implacar algumas conexões pra dar mais impacto pra esse final mais nah,…","['traz', 'novo', 'elemento', 'pra', 'trilogia', 'interessante', 'pegada', 'pornô', 'faz', 'total', 'sentido', 'acho', 'perfeito', 'trazerem', 'não', 'não', 'tarado', 'provavelmente', 'não', 'intende', 'cinema', 'então', 'vou', 'polpar', '🖐️...', 'enfim', 'terceiro', 'ato', 'filme', 'perde', 'criatividade', 'autenticidade', 'vira', 'algo', 'genérico', 'qualquer', 'filme', 'terror', 'tentam', 'implacar', 'algumas', 'conexões', 'pra', 'dar', 'impacto', 'pra', 'final', 'nah']",-1.2500000000000002,-1
X,pedro034,1.0,0,pt,não gostei,"['não', 'gostei']",0.0,0
X,letizia97,4.0,0,pt,A venha incel,"['venha', 'incel']",0.0,0
X,alvelos,2.5,0,pt,o facto que ninguém pensou em dar uma patada na velha irritou-me o filme inteiro mas diverti-me a ver,"['facto', 'ninguém', 'pensou', 'dar', 'patada', 'velha', 'irritou-me', 'filme', 'inteiro', 'diverti-me', 'ver']",0.0,0
X,quilima,4.0,0,pt,afffff acho q eu tbm surtaria se eu ficasse sem transar velha…..,"['afffff', 'acho', 'q', 'tbm', 'surtaria', 'ficasse', 'sem', 'transar', 'velha']",0.0,0
X,bigwchuppa,4.0,0,pt,a cena mais assustadora do filme é a velha fazendo sexo,"['cena', 'assustadora', 'filme', 'velha', 'fazendo', 'sexo']",-1.1,-1
X,lolasversion,3.5,1,pt,fiquei mais aterrorizada com a cena dos velhos fudendo do que com as das mortes pqp vou ter pesadelo com isso,"['fiquei', 'aterrorizada', 'cena', 'velhos', 'fudendo', 'mortes', 'pqp', 'vou', 'ter', 'pesadelo']",-4.4,-1
X,rocioomarco,2.5,0,pt,trauma extremo,"['trauma', 'extremo']",-1.0,-1
X,laliwhis,2.0,0,pt,"Q filme chato meu deus, não assistam. Mil vezes Pearl. Nunca vi tanta obsessão por pornogafia","['q', 'filme', 'chato', 'deus', 'não', 'assistam', 'mil', 'vezes', 'pearl', 'nunca', 'vi', 'tanta', 'obsessão', 'pornogafia']",-1.1,-1
X,moonlightbeaa,5.0,0,pt,um ótima introdução a trilogia,"['ótima', 'introdução', 'trilogia']",1.0,1
X,narazinha,3.0,0,pt,"Não gosto dele como dos outros dois, mas, não tem como a Mia é incrívelmentelouca e eu adoro.","['não', 'gosto', 'outros', 'dois', 'não', 'mia', 'incrívelmentelouca', 'adoro']",-1.05,-1
X,isakitto,3.0,0,pt,"o enredo e a historia de pearl foi melhor, mas esse tb é mto bom! o unico terror que eu vi foi ver sexo hetero. Mas a historia que ta se criando é boa.","['enredo', 'historia', 'pearl', 'melhor', 'tb', 'mto', 'bom', 'unico', 'terror', 'vi', 'ver', 'sexo', 'hetero', 'historia', 'ta', 'criando', 'boa']",2.1,1
X,gabssantiago,4.5,0,pt,Esse fiquei com medo da véia,"['fiquei', 'medo', 'véia']",-1.0,-1
X,consta12,1.0,0,pt,"Cara que filme de terror fraco, a piadinha no final me arrancou um sorriso mas só isso. De resto eu achei o filme completamente sem graça, gratuito, putaria pela putaria, blasfêmia pela blasfêmia. Muito paia de verdade.","['cara', 'filme', 'terror', 'fraco', 'piadinha', 'final', 'arrancou', 'sorriso', 'resto', 'achei', 'filme', 'completamente', 'sem', 'graça', 'gratuito', 'putaria', 'putaria', 'blasfêmia', 'blasfêmia', 'paia', 'verdade']",2.2,1
X,leticia62,2.5,0,pt,"q filme perturbado da porra, so assisti essa desgraca por causa da jenna","['q', 'filme', 'perturbado', 'porra', 'so', 'assisti', 'desgraca', 'causa', 'jenna']",-2.1,-1
X,d3p1th,5.0,9,pt,"seria tudo se a lorraine tivesse sido final girl junto com a maxine, pena q ela foi burra","['tudo', 'lorraine', 'sido', 'final', 'girl', 'junto', 'maxine', 'pena', 'q', 'burra']",-2.0,-1
X,feefinha_,3.5,1,pt,"fé nas malucas, a continuação.","['fé', 'malucas', 'continuação']",0.0,0
X,axpaiva,3.5,0,pt,Não inova muito mas pelo menos é bem feito,"['não', 'inova', 'menos', 'bem', 'feito']",-1.0,-1
X,ghost_punk,5.0,0,pt,Adorei,['adorei'],1.0,1
X,lordy0ri,3.5,0,pt,"Se a Pearl jovem consegue ser insana, a Pearl velha consegue ser bizarramente pior. A primeira metade é entediante, mas o que vem a partir da segunda hora é...interessante, de um jeito desconfortável e estranho (sério, eu não queria ter visto algumas cenas da velha e do velho). As cenas de morte são legais, mais ou menos brutais graficamente porém acimas da média.","['pearl', 'jovem', 'consegue', 'insana', 'pearl', 'velha', 'consegue', 'bizarramente', 'pior', 'primeira', 'metade', 'entediante', 'vem', 'partir', 'segunda', 'hora', 'é...interessante', 'jeito', 'desconfortável', 'estranho', 'sério', 'não', 'queria', 'ter', 'visto', 'algumas', 'cenas', 'velha', 'velho', 'cenas', 'morte', 'legais', 'menos', 'brutais', 'graficamente', 'porém', 'acimas', 'média']",-4.4,-1
X,brieia,3.5,0,pt,amo que esse é tosco na intenção de ser tosco mesmo,"['amo', 'tosco', 'intenção', 'tosco']",0.0,0
X,sweeteachy,4.0,0,pt,cresceu mt na segunda assistida pqp,"['cresceu', 'mt', 'segunda', 'assistida', 'pqp']",-1.05,-1
X,radvxzlu,3.0,0,pt,filme doido do carai,"['filme', 'doido', 'carai']",0.0,0
X,sduda_rosa,3.0,0,pt,"Pearl virou uma véia safada que só queria ganhar uma coça e como não conseguia porque tava parecendo um fucking maracujá de gaveta, resolveu matar todo mundo","['pearl', 'virou', 'véia', 'safada', 'queria', 'ganhar', 'coça', 'não', 'conseguia', 'porque', 'tava', 'parecendo', 'fucking', 'maracujá', 'gaveta', 'resolveu', 'matar', 'todo', 'mundo']",0.0,0
X,pedrozzu,5.0,20,pt,"""Ser jovem, sexy e imortal é ótimo, mas a real tragédia é envelhecer e ter que lidar com isso no mesmo lugar."" A24 realmente disse: e se o verdadeiro horror for o envelhecimento? e eu fiquei tipo... válido.","['jovem', 'sexy', 'imortal', 'ótimo', 'real', 'tragédia', 'envelhecer', 'ter', 'lidar', 'lugar', 'a24', 'realmente', 'disse', 'verdadeiro', 'horror', 'envelhecimento', 'fiquei', 'tipo', 'válido']",2.4000000000000004,1
X,anasivygrows,4.5,0,pt,ouso dizer que é o melhor filme da trilogia,"['ouso', 'dizer', 'melhor', 'filme', 'trilogia']",1.0,1
X,fabyii,4.0,0,pt,grandma’s a freak,"['grandma’s', 'freak']",-1.0,-1
X,guelschyzo,4.0,0,pt,"Sangue, morte, tem todo dia nos subúrbios brasileiros, mas como é na gringa se torna algo chocante (pra quem é fraco). Hipster é tudo otário, mereceram o que aconteceu. Filminho legalziho pra passar o tempo","['sangue', 'morte', 'todo', 'dia', 'subúrbios', 'brasileiros', 'gringa', 'torna', 'algo', 'chocante', 'pra', 'fraco', 'hipster', 'tudo', 'otário', 'mereceram', 'aconteceu', 'filminho', 'legalziho', 'pra', 'passar', 'tempo']",-4.2,-1
X,amandacto,4.0,0,pt,coitada da jenna ortega também não cala a boca,"['coitada', 'jenna', 'ortega', 'não', 'cala', 'boca']",0.0,0
X,danneiiel,3.0,0,pt,"Filme interessante, não entendi a relação específica com a sequência, esperava uma conexão mais literal. Apesar disso é interessante, mas não precisava ver sexo de velho","['filme', 'interessante', 'não', 'entendi', 'relação', 'específica', 'sequência', 'esperava', 'conexão', 'literal', 'apesar', 'disso', 'interessante', 'não', 'precisava', 'ver', 'sexo', 'velho']",2.2,1
X,vvfs,4.0,0,pt,nice mondo weirdo,"['nice', 'mondo', 'weirdo']",0.0,0
X,niconray,3.5,0,pt,"Eu gostei muito muito, mas também não é possível que um bando de marmanjo adulto não conseguiram parar dois velhos a beira da Norte","['gostei', 'não', 'possível', 'bando', 'marmanjo', 'adulto', 'não', 'conseguiram', 'parar', 'dois', 'velhos', 'beira', 'norte']",0.0,0
X,luizh04,2.5,1,pt,"Jovens Tarados e Idosos mais Tarados Ainda - A Marca da Morte. X custou mais caro pra ser produzido do que Pearl, sei que isso não significa muito coisa, mas eu realmente não curti tanto esse filme quanto o outro.","['jovens', 'tarados', 'idosos', 'tarados', 'ainda', '-', 'marca', 'morte', 'x', 'custou', 'caro', 'pra', 'produzido', 'pearl', 'sei', 'não', 'significa', 'coisa', 'realmente', 'não', 'curti', 'tanto', 'filme', 'quanto', 'outro']",0.0,0
X,haijetski,4.0,0,pt,"Filme divertido, o estilo desse diretor é daora; Trilha sonora muito boa, inclusive.","['filme', 'divertido', 'estilo', 'desse', 'diretor', 'daora', 'trilha', 'sonora', 'boa', 'inclusive']",2.0,1
X,egokhalil,1.0,0,pt,me lembra minha ex nota 0,"['lembra', 'ex', 'nota', '0']",0.0,0
X,educarmo,3.5,0,pt,"deixaram uma idosa, que não transa há anos, com tesão vei, aí n tem quem aguente mesmo é faca neles!!!","['deixaram', 'idosa', 'não', 'transa', 'anos', 'tesão', 'vei', 'aí', 'n', 'aguente', 'faca', 'neles']",0.0,0
X,luskmalta,3.0,0,pt,"achei que a sequencia se perdeu em comparação com o primeiro, mas gostei de alguns pontos, fora isso achei que teve muita safadeza","['achei', 'sequencia', 'perdeu', 'comparação', 'primeiro', 'gostei', 'alguns', 'pontos', 'achei', 'muita', 'safadeza']",-1.05,-1
X,taynastg,1.0,3,pt,"assistir esse filme foi quase uma tortura, levei uns três dias pra terminar. as atuações são péssimas (não todas, mas metade do elenco é terrível, só uns três se salvam), o enredo é fraco, com um roteiro preguiçoso. a primeira metade do filme é majoritariamente desnecessária e mais uma encheção de linguiça do que qualquer outra coisa, com várias cenas que parecem estar ali só pela pornografia mesmo, pra tentar atrair público. em geral, quase nada faz sentido e parece…","['assistir', 'filme', 'quase', 'tortura', 'levei', 'três', 'dias', 'pra', 'terminar', 'atuações', 'péssimas', 'não', 'todas', 'metade', 'elenco', 'terrível', 'três', 'salvam', 'enredo', 'fraco', 'roteiro', 'preguiçoso', 'primeira', 'metade', 'filme', 'majoritariamente', 'desnecessária', 'encheção', 'linguiça', 'qualquer', 'outra', 'coisa', 'várias', 'cenas', 'parecem', 'ali', 'pornografia', 'pra', 'tentar', 'atrair', 'público', 'geral', 'quase', 'nada', 'faz', 'sentido', 'parece']",0.0,0
X,reilvs,3.5,0,pt,deveriam ter chamado essa velha tarada pra participar do filme caseiro,"['deveriam', 'ter', 'chamado', 'velha', 'tarada', 'pra', 'participar', 'filme', 'caseiro']",0.0,0
X,cinengelogo,5.0,1,pt,"De primeira instância, quero pedir perdão ao filme MaXXXine e seus fãs. Não entendia a tamanha importância desse segundo filme, e o quão exemplar foi a ponte feita entre o primeiro e o terceiro dessa trilogia que entra para meu ranking de recomendações com certeza Para começa, o SEXO, tudo nesse filme foi protagonizado e incentivado pelo sexo, a ida dos jovens , se arriscando em uma fazenda no meio do nada para gravar filmes de cunho sexual (mesmo que…","['primeira', 'instância', 'quero', 'pedir', 'perdão', 'filme', 'maxxxine', 'fãs', 'não', 'entendia', 'tamanha', 'importância', 'desse', 'segundo', 'filme', 'quão', 'exemplar', 'ponte', 'feita', 'primeiro', 'terceiro', 'dessa', 'trilogia', 'entra', 'ranking', 'recomendações', 'certeza', 'começa', 'sexo', 'tudo', 'nesse', 'filme', 'protagonizado', 'incentivado', 'sexo', 'ida', 'jovens', ',', 'arriscando', 'fazenda', 'meio', 'nada', 'gravar', 'filmes', 'cunho', 'sexual']",0.0,0
X,santannahei,5.0,1,pt,"Não sei nem por onde começar, mas sempre gosto de elogiar primeiro. Achei um filme incrível, muito mais sanguinário e sombrio que o resto da trilogia. Talvez pelo impacto por eles serem bem velhos já. Esse filme tem muitas camadas e críticas que eu compreendi. Começando pelo fato do sexo. Nesse filme, o sexo é basicamente o elemento primordial para a maioria dos personagens. E, para Pearl, pode ser o famoso “Arché” da filosofia. O sexo influenciou até a morte…","['não', 'sei', 'nem', 'onde', 'começar', 'sempre', 'gosto', 'elogiar', 'primeiro', 'achei', 'filme', 'incrível', 'sanguinário', 'sombrio', 'resto', 'trilogia', 'talvez', 'impacto', 'serem', 'bem', 'velhos', 'filme', 'muitas', 'camadas', 'críticas', 'compreendi', 'começando', 'fato', 'sexo', 'nesse', 'filme', 'sexo', 'basicamente', 'elemento', 'primordial', 'maioria', 'personagens', 'pearl', 'pode', 'famoso', 'arché', 'filosofia', 'sexo', 'influenciou', 'morte']",1.1,1
X,gay4bee,3.0,0,pt,"A véia só queria sentar na pica e tesourar mano, se ela tivesse pedido com carinho talvez tivessem deixado ela participar da gravação também","['véia', 'queria', 'sentar', 'pica', 'tesourar', 'mano', 'pedido', 'carinho', 'talvez', 'deixado', 'participar', 'gravação']",0.0,0
X,nihcristina,3.5,0,pt,sexo drogas e assassinato,"['sexo', 'drogas', 'assassinato']",-1.1,-1
X,abner_sa,2.0,0,pt,"O pior da trilogia, mas perfeito gore","['pior', 'trilogia', 'perfeito', 'gore']",0.0,0
X,livinanika,3.0,0,pt,"Achei meio q um tédio,assistam com family","['achei', 'meio', 'q', 'tédio,assistam', 'family']",0.0,0
X,likkyeros,5.0,0,pt,"Puta que pariu, que filme bom. As referências das mortes de cada personagem já no início, todo o suspense, o clímax do filme é muito bom, adoro tanto o final dele, as falas da maxine, e o fato de no final mostrar que o tempo todo a Maxine era a filha do pastor, por mais inútil que fosse a informação é bem interessante.","['puta', 'pariu', 'filme', 'bom', 'referências', 'mortes', 'cada', 'personagem', 'início', 'todo', 'suspense', 'clímax', 'filme', 'bom', 'adoro', 'tanto', 'final', 'falas', 'maxine', 'fato', 'final', 'mostrar', 'tempo', 'todo', 'maxine', 'filha', 'pastor', 'inútil', 'informação', 'bem', 'interessante']",3.3000000000000003,1
X,glpilgrim,5.0,0,pt,Nunca gostei tanto de um terror psicológico! Filme arrepiante e perturbador.,"['nunca', 'gostei', 'tanto', 'terror', 'psicológico', 'filme', 'arrepiante', 'perturbador']",0.0,0
X,gaasander,4.0,0,pt,"maxine e a mulher que você é eu simplesmente amo um terror com uma cinematografia absurda com uma vibe anos 70 “I’m a fucking star.The whole world  is gonna now my name, I will not accept a life I do not deserve”","['maxine', 'mulher', 'simplesmente', 'amo', 'terror', 'cinematografia', 'absurda', 'vibe', 'anos', '70', 'i’m', 'fucking', 'star.the', 'whole', 'world', 'is', 'gonna', 'now', 'my', 'name', 'i', 'will', 'not', 'accept', 'life', 'i', 'not', 'deserve']",-1.2000000000000002,-1
X,camilaarraisb,3.5,1,pt,"Uma grata surpresa! Tem toda a estética dos slashers dos anos 70/80, boas sequências de perseguição e violência, muito gore e caos desenfreado! Mia está perfeita nos dois papéis ❤","['grata', 'surpresa', 'toda', 'estética', 'slashers', 'anos', '70/80', 'boas', 'sequências', 'perseguição', 'violência', 'gore', 'caos', 'desenfreado', 'mia', 'perfeita', 'dois', 'papéis', '❤']",3.3000000000000003,1
